latitude,longitude,link_length_km,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,all_hgvs,all_motor_vehicles,road_name
53.40788056,-2.9954901,0.6,0.0,75.0,4679.0,0.0,733.0,2.0,5488.0,A41
53.40932093,-2.98439141,0.6,0.0,164.5,10406.0,293.0,1382.0,17.0,12262.5,A41
51.51407664,-0.11789519,0.2,1033.0,694.5,5964.0,1299.5,1610.5,284.0,9852.5,A4200
51.51553691,-0.11923304,0.3,715.5,960.5,9653.0,1647.0,2693.0,371.5,15324.5,A4200
51.51825598,-0.1205624,0.2,1117.5,760.0,7120.5,1125.0,2047.5,318.0,11370.0,A4200
51.52466869,-0.12793867,1.7,1049.0,574.5,4318.5,761.0,1106.0,460.5,7221.0,A4200
51.53107409,-0.13488475,0.8,466.0,307.5,3550.0,321.5,1111.5,123.5,5413.5,A4200
51.53394649,-0.13795385,0.3,699.5,332.0,2412.5,427.5,765.5,129.0,4067.0,A4200
51.51318535,-0.14094796,0.9,587.0,600.5,5100.0,1411.0,1309.0,293.5,8714.0,A4201
51.51633526,-0.14110796,0.3,388.5,305.5,2137.0,182.5,417.0,77.5,3119.5,A4201
51.5168097,-0.1426741,0.2,948.0,515.5,4553.0,597.0,1193.0,143.0,7002.0,A4201
51.51954446,-0.14501322,0.8,625.0,443.0,5584.0,409.0,1073.0,147.0,7656.0,A4201
51.531236299999996,-0.1451147,1.5,316.0,273.0,3791.5,175.0,1171.5,195.0,5605.5,A4201
51.53647364,-0.14648792,0.1,1176.5,537.0,8524.0,218.0,1728.0,250.5,11258.0,A4201
51.53841654,-0.14424598,0.4,1047.0,694.0,10941.0,401.0,2328.0,431.0,14796.0,A4201
51.509299299999995,-0.15567544,1.4,284.0,1926.5,34806.0,2794.0,6182.0,1319.0,47027.0,A4202
51.51585877,-0.10626258,0.3,314.0,268.5,2781.5,56.5,628.0,183.5,3917.0,A4208
52.43592733,-1.89257731,2.1,72.0,60.0,5370.5,366.5,583.0,124.0,6503.5,A435
52.45390212,-1.88694184,1.9,67.0,27.0,6408.5,191.0,1013.5,152.5,7792.0,A435
51.49049871,-0.43486056,2.6,69.0,79.5,7948.5,326.5,807.0,83.5,9245.0,A437
51.50861516,-0.43262593,4.7,74.0,63.5,6545.0,150.5,1110.0,134.0,8004.0,A437
52.47684057,-1.90272519,0.8,32.0,101.5,12266.0,222.0,1189.0,257.5,14036.0,A4400
52.483196400000004,-1.90263759,1.2,18.5,71.5,11497.5,359.0,2336.0,271.0,14535.5,A4400
52.48587019,-1.89647621,0.9,27.5,61.0,8236.5,34.0,982.5,214.5,9529.0,A4400
52.46206005,-1.90150665,2.1,124.5,111.0,9920.5,137.0,1329.5,256.5,11754.5,A441
52.51801162,-1.89930402,0.5,59.5,69.5,13458.5,318.5,1596.0,266.5,15709.0,A453
52.52583066,-1.89678049,1.2,39.5,97.5,10889.0,318.0,2234.0,295.5,13834.0,A453
52.52942401,-1.89382396,0.4,37.0,73.0,12209.5,204.5,1650.0,207.0,14343.0,A453
52.53301027,-1.88349605,3.1,54.0,32.5,7443.5,97.5,950.5,96.5,8620.5,A453
52.45955522,-1.87633095,1.2,20.5,35.5,6309.5,75.0,832.5,112.0,7365.0,A4540
52.46462366,-1.89283146,1.0,15.5,137.0,22454.0,86.0,2635.5,582.0,25894.5,A4540
52.46558595,-1.88367373,1.0,28.0,136.5,16043.0,152.5,2276.5,478.0,19087.0,A4540
52.46694922,-1.89986187,0.2,71.0,182.0,29008.5,105.0,3385.5,757.0,33437.5,A4540
52.47154454,-1.91310062,1.5,31.5,115.5,19389.5,133.0,2650.5,396.0,22684.5,A4540
52.47160115,-1.8757084,0.8,16.0,132.0,12867.5,31.0,2860.5,592.0,16483.5,A4540
52.47550722,-1.92339866,0.9,32.0,71.5,10888.5,120.0,1916.5,218.0,13214.5,A4540
52.48086294,-1.87774378,1.8,29.5,157.5,17996.5,42.0,3339.0,1460.5,22995.5,A4540
52.48090214,-1.92486176,1.0,21.5,46.0,12577.0,85.5,1196.5,191.0,14096.0,A4540
52.48774692,-1.88439592,0.5,27.5,119.0,14870.0,45.5,3128.5,1785.5,19949.0,A4540
52.49087505,-1.91600819,0.9,29.0,86.5,14514.0,79.0,2223.0,383.0,17286.0,A4540
52.49096776,-1.88692067,0.5,38.5,167.5,17855.5,52.0,3306.5,1215.5,22597.0,A4540
52.49229442,-1.89244036,0.6,16.0,98.0,12918.0,40.5,3023.0,872.0,16951.0,A4540
52.49256931,-1.89833101,1.0,19.5,66.0,11713.5,26.0,1950.0,443.0,14198.5,A4540
52.49348244,-1.9164451,0.4,9.5,9.5,5406.5,15.5,951.5,111.5,6494.5,A4540
52.49375673,-1.91042054,0.6,21.0,65.5,11546.5,34.0,1685.0,360.0,13691.0,A4540
52.49446836,-1.91231913,0.5,10.5,17.0,5082.5,92.0,1546.0,206.0,6943.5,A4540
52.47191401,-1.9278213,3.4,164.5,121.0,15553.5,270.0,2300.5,285.0,18530.0,A456
52.48643909,-1.9390631999999999,0.2,34.5,30.0,7896.5,279.5,963.5,121.5,9290.5,A457
52.48648577,-1.9425238,0.5,70.0,16.5,5011.5,154.5,537.0,81.0,5800.5,A457
52.48656763,-1.9277973999999998,1.3,62.5,41.5,7671.0,157.5,948.0,159.5,8977.5,A457
52.48764823,-1.94856022,0.2,71.5,16.5,5011.5,154.5,537.0,81.0,5800.5,A457
52.46195742,-1.8542471,5.0,26.0,125.5,16021.5,124.5,2598.5,712.5,19582.5,A45
53.24096228,-3.79961517,6.8,2.5,39.0,2937.0,32.0,809.5,139.0,3955.5,A470
53.27921166,-3.79087262,0.3,11.5,56.5,6903.0,76.0,1693.0,207.0,8936.0,A470
53.28878206,-3.7941235,4.1,1.5,33.5,6569.0,57.0,1104.0,144.0,7907.5,A470
53.31656197,-3.81780758,1.7,13.5,11.0,6716.5,32.0,737.5,103.5,7600.5,A470
52.49684718,-1.86149683,5.0,22.5,54.5,7931.0,65.0,1270.5,557.5,9879.5,A47
51.5593062,-3.03567115,1.4,52.0,88.0,7651.0,50.5,1172.0,227.0,9188.5,A48
51.56527367,-3.01128036,3.6,21.0,117.0,11327.5,45.5,2138.5,983.0,14610.5,A48
51.56674766,-3.03302685,1.2,80.5,122.0,11774.0,63.0,2572.5,1069.0,15600.5,A48
51.57497077,-2.95940214,1.0,67.0,90.5,12717.5,53.0,2056.5,1049.5,15967.0,A48
51.47945132,-0.40976354,1.0,40.0,140.5,6523.0,450.0,669.5,242.5,8026.0,A4
51.48111676,-0.4461268,1.1,51.0,113.5,7475.5,802.5,794.0,202.0,9387.5,A4
51.48127104,-0.41731864,1.2,102.0,146.5,8326.5,521.5,1000.5,214.0,10208.0,A4
51.48167446,-0.47491093,1.9,37.5,115.5,9059.0,535.0,1112.0,411.5,11233.5,A4
51.48356856,-0.48924985,1.2,16.0,119.0,11499.0,254.5,1469.5,637.5,13979.5,A4
51.48375095,-0.49644489,0.6,25.0,160.5,7422.0,374.0,2092.0,659.5,10708.0,A4
51.48375313,-0.50364589,2.7,58.0,111.5,7895.0,136.0,1285.5,1289.0,10717.0,A4
51.49003143,-0.53801018,0.8,158.0,248.0,17528.0,300.0,2856.0,2862.0,23795.0,A4
51.49916941,-0.16457045,0.9,382.5,656.5,8674.0,614.0,1935.0,225.5,12105.0,A4
51.50229177,-0.15724073,0.7,626.0,1617.5,19253.0,1674.0,3659.0,391.5,26595.5,A4
51.50598331,-0.13590950000000002,0.8,596.0,1295.0,13330.0,274.0,2685.0,709.0,18293.0,A4
51.50622133,-0.14411338,0.9,1158.0,1679.0,14761.5,1539.5,3221.0,717.0,21917.5,A4
51.50746486,-0.13181417,0.1,1035.0,1126.0,12111.0,2052.0,4481.0,510.0,20280.0,A4
51.50760327,-0.12921466,0.3,1309.5,1059.0,3599.0,1746.5,970.0,281.5,7655.0,A4
51.50811029999999,-0.12717643,0.1,1656.0,630.0,6231.0,1135.0,1320.0,163.0,9480.0,A4
51.50823923,-0.12962092,0.3,113.0,201.0,5839.0,459.0,1698.0,575.0,8772.0,A4
51.50857536,-0.13378622,0.3,1736.0,1162.0,8857.0,2006.0,1569.0,489.0,14084.0,A4
51.50890731,-0.13204338,0.4,603.0,983.0,10302.0,1742.0,3391.0,865.0,17284.0,A4
51.50893013,-0.13687002,0.5,889.0,821.5,3194.5,985.5,1092.5,208.5,6302.5,A4
51.5101911,-0.12233543,0.7,1515.5,393.5,5978.0,1426.5,1040.0,255.5,9093.5,A4
51.5122532,-0.11634182,0.4,2478.0,2755.0,22614.0,3262.0,3878.0,849.0,33359.0,A4
51.51282522,-0.11836472,0.3,1850.0,1204.0,7396.0,2234.0,1717.0,388.0,12939.0,A4
51.51323478,-0.11586897,0.2,1724.0,1888.0,18458.0,3565.0,4785.0,720.0,29415.0,A4
51.513543299999995,-0.11268556,0.3,1171.5,567.0,8764.5,896.0,1481.0,229.0,11937.0,A4
51.51538177,-0.10958289,0.6,544.0,410.0,4696.5,267.0,978.0,125.0,6477.5,A4
51.51836124,-0.08812719999999999,0.2,1154.0,705.0,4939.5,653.5,912.5,291.0,7501.5,A501
51.52031776,-0.16559417,0.3,314.5,262.5,5591.5,330.0,1092.5,107.5,7384.0,A501
51.52052002,-0.16702747,0.4,258.5,1802.0,25971.0,648.5,7076.0,1084.5,36582.0,A501
51.52125445,-0.16224119,0.4,1025.0,2935.5,29417.5,865.0,5504.5,1678.0,40401.0,A501
51.52131502,-0.08728275,0.8,1311.5,696.5,5255.0,983.0,1353.5,104.0,8392.0,A501
51.52190521,-0.15843833,0.2,1210.5,3018.5,34533.0,1353.0,5364.5,1639.0,45908.0,A501
51.52245812,-0.15642676,0.8,847.0,1658.5,25992.5,1385.5,5739.0,1302.0,36078.0,A501
51.52403782,-0.14483062,0.2,1436.5,2649.5,25646.5,1074.0,5560.0,1253.0,36183.0,A501
51.52422496,-0.14188225,0.4,801.5,1937.5,26943.5,914.0,7262.5,839.0,37897.0,A501
51.525563500000004,-0.13669569,0.2,838.0,1440.5,20449.5,632.0,4534.5,618.0,27673.5,A501
51.52654123,-0.08792872,0.2,1198.0,1593.0,9946.0,1089.0,3431.5,483.5,16542.5,A501
51.52655097,-0.13319548,0.4,821.5,1622.5,23380.0,1105.5,4837.5,715.5,31661.0,A501
51.52717967,-0.08847863,0.1,1376.0,1339.0,10359.5,934.5,2352.5,741.0,15726.5,A501
51.52839357,-0.09178693,0.5,832.0,901.5,8665.5,517.0,2284.5,479.5,12848.0,A501
51.52884057,-0.12733503,0.6,1083.5,1354.0,20593.0,1425.5,3990.5,1028.0,28390.5,A501
51.52994965,-0.09845479,0.5,621.5,947.5,9489.0,552.5,2586.5,384.0,13960.0,A501
51.53034069,-0.12329425,0.2,1083.5,1354.0,20593.0,1425.5,3990.5,1028.0,28390.5,A501
51.53054718,-0.10203429,0.1,357.0,1267.0,10099.0,359.0,3116.0,603.0,15444.0,A501
51.5306475,-0.11494828,0.3,212.0,1051.0,8377.0,22.0,2749.0,598.0,12797.0,A501
51.53090013,-0.12116627,0.1,1158.0,1467.0,13361.0,1310.0,3253.0,963.0,20353.0,A501
51.53093399,-0.12047283,0.1,1495.0,1182.0,16667.0,1093.0,3953.0,772.0,23667.0,A501
51.53109802,-0.10273226,0.3,945.0,578.5,6549.5,641.0,1543.5,294.5,9607.5,A501
51.53122411,-0.11613555,0.4,1009.0,533.0,5347.0,821.5,1319.0,397.5,8418.0,A501
51.53153031,-0.1128068,0.6,872.0,843.5,10198.5,684.0,2899.0,368.0,14992.5,A501
53.39587097,-3.05416257,4.6,25.5,30.5,3662.5,95.5,499.0,35.0,4322.5,A5027
53.39871202,-3.03768878,0.4,51.0,48.0,2826.0,105.5,742.5,68.0,3790.5,A5027
53.40232383,-3.03582132,0.6,90.5,48.5,4373.5,107.5,1468.5,368.5,6366.5,A5027
53.40608142,-3.03786816,0.5,12.0,241.0,3712.0,61.0,1049.5,457.5,5522.0,A5027
53.41124672,-3.04340994,1.1,32.0,89.0,5042.0,130.5,739.5,54.5,6056.0,A5027
53.41212982,-3.02447519,0.4,51.0,8.0,755.5,3.5,108.5,11.5,887.0,A5028
53.39068874,-3.02997499,0.6,41.0,25.0,3334.5,31.5,396.0,50.0,3837.0,A5029
53.39521468,-3.0263245999999997,0.5,71.0,37.0,3520.0,21.0,624.5,74.0,4277.5,A5029
53.39770293,-3.02442934,0.3,51.0,58.5,3158.0,32.0,678.5,79.5,4006.0,A5029
51.54020703,-0.14374053,0.4,494.0,375.0,5198.0,692.0,1648.0,295.0,8208.0,A502
51.54290988,-0.14406319,0.4,572.0,450.0,7773.0,610.0,1973.0,327.0,11133.0,A502
51.549506799999996,-0.16326642,4.3,184.0,214.5,5838.0,249.5,917.0,109.0,7328.5,A502
53.39527266,-3.01955855,0.6,43.5,19.0,1473.5,2.0,376.5,28.0,1899.0,A5030
53.39876415,-3.03167404,0.9,21.0,16.0,2026.0,24.5,567.0,71.5,2705.0,A5030
53.40529407,-3.0558998,1.7,32.0,26.0,2253.5,33.0,506.0,65.0,2884.5,A5030
53.38930416,-2.98092208,1.3,59.5,82.0,9295.0,108.5,1192.5,239.0,10916.5,A5036
53.39824679,-2.98654211,0.9,93.5,133.5,16273.5,328.5,2191.0,390.5,19316.5,A5036
53.40270927,-2.9904057,0.6,66.5,176.5,18427.5,304.5,2735.5,510.5,22155.0,A5036
53.40537417,-2.99422819,0.2,59.5,147.5,19170.5,218.0,2977.0,482.5,22996.5,A5036
53.40609064,-2.99454575,0.2,61.5,147.5,19170.5,218.0,2977.0,482.5,22996.5,A5036
53.40841101,-2.99655553,0.2,58.0,112.0,14397.0,91.5,1724.0,494.0,16818.5,A5036
53.42060588,-3.00015123,1.8,50.0,15.5,4475.0,16.5,977.5,187.5,5672.5,A5036
53.42961443,-2.99780411,0.6,34.0,38.5,5569.5,25.0,965.5,371.0,6970.0,A5036
53.43320929,-2.99788834,0.5,23.0,17.5,3394.0,16.0,1052.0,388.5,4868.0,A5036
53.43858898,-2.99951982,0.6,21.0,26.5,3213.0,21.0,921.0,383.5,4564.0,A5036
53.44185769,-3.00098164,0.3,21.5,26.5,3213.0,21.0,921.0,383.5,4564.0,A5036
53.39649272,-2.98123782,0.5,32.0,5.0,717.5,5.5,225.5,23.5,977.0,A5037
53.39833332,-2.97601625,0.8,70.0,21.0,4348.5,242.0,658.0,84.0,5354.0,A5038
53.40282706,-2.97610408,0.4,107.0,21.5,3178.5,482.5,341.5,103.0,4126.5,A5038
53.40684533,-2.97937012,0.6,68.0,25.0,3962.0,442.0,547.5,113.0,5089.0,A5038
53.40773541,-2.98044359,0.1,70.0,21.5,2924.5,1536.0,348.0,45.0,4875.5,A5038
53.40835216,-2.98196211,0.2,30.0,10.5,1911.0,200.0,173.0,41.5,2335.5,A5038
53.40855414,-2.97925895,0.2,132.5,16.0,3094.5,1008.0,311.5,47.0,4477.0,A5038
53.41019167,-2.98671325,0.2,30.0,16.0,1670.0,119.0,388.0,40.0,2234.0,A5038
53.41171517,-2.98835829,0.2,46.5,15.0,2515.0,49.0,385.0,31.5,2996.0,A5038
53.42069488,-2.98946945,1.5,111.0,30.5,4613.5,58.0,656.5,87.0,5444.5,A5038
53.42970199,-2.98727054,0.5,76.0,35.0,5397.5,27.5,940.0,129.5,6529.0,A5038
53.43264142,-2.98726342,0.5,69.0,19.5,3739.5,32.5,763.0,101.0,4655.5,A5038
53.43873384,-2.98206049,0.9,67.5,44.5,5950.5,53.0,1057.0,248.0,7354.0,A5038
53.44118016,-2.97970813,0.1,49.5,49.5,6587.5,44.5,1593.0,217.5,8491.5,A5038
53.44206732,-2.97894567,0.2,38.5,34.0,6434.0,47.0,1410.0,233.5,8158.5,A5038
53.442470400000005,-2.97582342,0.6,26.5,4.0,531.5,0.5,136.5,3.5,675.5,A5038
53.44416812,-2.97706682,0.6,37.5,34.0,6434.0,47.0,1410.0,233.5,8158.5,A5038
53.45316761,-2.97576752,1.0,68.0,61.0,8949.5,55.0,1596.0,196.0,10857.5,A5038
53.45945862,-2.9759118,0.6,52.0,65.0,10854.5,48.5,1653.0,175.5,12795.5,A5038
53.40010701,-2.96793502,1.1,101.5,22.5,2703.5,286.0,274.5,56.0,3343.0,A5039
53.4050397,-2.99121195,0.2,39.0,9.0,1381.0,937.0,359.5,95.0,2780.5,A5039
51.53685459,-0.14214659,0.4,1353.0,832.0,8076.0,220.0,1623.0,329.0,11080.0,A503
51.53836177,-0.14078742,0.3,1253.0,866.0,10199.0,1728.0,2003.0,501.0,15297.0,A503
51.53946072,-0.14204046,0.1,450.0,493.0,7483.0,488.0,2434.0,356.0,11254.0,A503
51.53989864,-0.1413016,0.2,729.5,747.0,7818.5,1030.0,2390.5,240.5,12227.0,A503
51.54103264,-0.13909228,0.3,1017.5,946.5,13096.0,681.0,3217.0,412.0,18353.0,A503
51.54236234,-0.13788433,0.1,694.5,903.0,10380.0,457.5,2811.0,369.5,14921.0,A503
51.54544583,-0.13386445,0.8,694.5,766.0,9218.0,383.0,2384.5,357.0,13108.0,A503
51.54854485,-0.12969914,0.1,773.0,842.5,9337.5,441.0,2144.0,342.0,13106.5,A503
51.5511559,-0.12651973,0.6,697.5,780.0,8252.5,407.0,2362.0,470.5,12272.0,A503
51.55515399,-0.12235964,0.6,1218.0,895.0,11354.0,1159.0,3303.0,621.0,17333.0,A503
51.55537048,-0.11903288,0.5,397.0,435.5,4312.0,279.5,1133.0,206.5,6366.5,A503
51.55658233,-0.11609773,0.3,594.0,550.5,8771.0,617.5,2357.5,395.0,12691.0,A503
51.55813038,-0.11170587,0.8,643.5,303.0,5690.5,367.0,2072.0,295.0,8727.5,A503
51.55867237,-0.117454,0.4,946.0,779.0,11693.0,1149.0,2889.0,781.0,17291.0,A503
51.56181484,-0.11155325,0.6,909.0,780.0,12129.0,950.0,3095.0,805.0,17760.0,A503
51.56388793,-0.10627324,0.3,763.5,928.5,10585.5,847.5,2993.0,525.0,15879.5,A503
53.40072254,-2.98717093,0.2,34.5,42.0,3628.0,36.0,557.0,81.5,4344.5,A5040
53.40139853,-2.98586299,0.2,44.5,22.0,3232.0,595.5,568.0,121.0,4538.0,A5040
53.40883029,-2.98284564,0.1,16.0,37.0,5042.0,995.0,723.0,85.0,6883.0,A5040
53.40651460000001,-2.9911258999999997,0.2,43.0,13.0,1233.5,101.5,218.0,25.0,1592.0,A5042
53.40402609,-2.99419675,0.2,58.5,2.0,433.5,451.0,167.0,66.5,1119.5,A5045
53.40744123,-2.9942764,0.2,44.5,28.0,1858.0,38.5,337.0,26.5,2288.0,A5046
53.40808785,-2.99218543,0.1,91.0,56.0,3715.0,77.0,674.0,53.0,4575.0,A5046
53.40882443,-2.99116457,0.2,91.0,21.0,3573.0,44.0,419.0,36.5,4093.0,A5046
53.41020832,-2.98904546,0.3,79.0,53.0,5640.0,4.0,914.0,86.0,6697.0,A5046
53.41101112,-2.98653665,0.1,13.0,49.0,2365.0,55.0,391.0,26.0,2886.0,A5046
53.41130308,-2.98383542,0.2,17.0,26.0,2507.0,43.0,414.0,81.0,3071.0,A5046
53.40711333,-2.95741367,0.2,94.5,55.0,10052.5,67.0,1711.0,306.5,12192.0,A5047
53.40730023,-2.95988491,0.2,82.5,75.5,13848.0,340.5,2233.0,350.0,16846.0,A5047
53.40785896,-2.96305655,0.3,69.5,32.0,4874.0,176.0,777.5,106.0,5965.5,A5047
53.40856723,-2.96662279,0.2,51.5,50.0,5024.5,139.5,944.0,146.5,6304.5,A5047
53.40889132,-2.97099276,0.2,78.5,32.0,4202.0,1327.0,688.5,86.5,6336.0,A5047
53.40928631,-2.97656791,0.7,72.5,9.0,1785.0,1130.0,287.5,52.0,3263.5,A5047
53.39880512,-2.96219029,0.4,57.0,8.0,4475.0,60.5,658.5,107.0,5309.0,A5048
53.40294254,-2.96187755,0.6,56.0,20.0,4159.5,32.5,734.5,66.5,5013.0,A5048
53.40684714,-2.9614542,0.1,57.0,20.0,4159.0,33.0,735.0,66.0,5013.0,A5048
53.40692781,-2.96371244,0.4,56.0,20.0,4159.0,33.0,735.0,66.0,5013.0,A5048
53.41136212,-2.96781451,0.2,46.0,24.5,4111.5,474.0,529.5,64.0,5203.5,A5048
53.42086269,-2.96900841,1.4,12.0,13.5,3386.5,103.5,684.5,33.0,4221.0,A5050
53.43153012,-2.9737214,0.1,16.0,9.5,1830.5,6.0,309.0,43.0,2198.5,A5050
53.40882679999999,-2.98979566,0.2,12.0,7.0,1857.0,176.0,448.0,70.0,2557.0,A5051
53.41058214,-2.99705761,0.3,45.5,136.5,12031.0,55.5,1735.0,309.0,14266.5,A5052
53.41257644,-2.99289171,0.5,52.0,88.5,9320.5,33.0,1137.5,205.0,10784.0,A5053
53.41331681,-2.98598822,0.5,40.0,72.0,10968.5,58.5,1458.5,304.5,12862.5,A5053
53.42512086,-2.99769886,0.2,5.0,6.5,710.0,2.5,316.0,123.0,1158.0,A5054
53.42532571,-2.99469378,0.6,40.0,23.0,2482.5,2.0,722.0,241.5,3471.0,A5054
53.42584993,-2.98567631,0.4,32.0,22.0,3807.5,1.0,824.5,267.0,4921.5,A5054
53.42615054,-2.98192086,0.1,16.5,7.5,2175.0,7.0,416.5,76.5,2682.5,A5054
53.43021629999999,-2.99029268,0.5,41.5,16.0,2115.5,7.0,624.0,239.5,3002.5,A5055
53.43070545,-2.99632455,0.2,13.0,3.5,810.5,11.5,294.5,89.0,1209.0,A5055
53.43555851,-2.99643809,0.2,4.5,2.0,382.5,0.5,245.0,114.5,744.0,A5056
53.4368668,-2.99044734,0.6,38.0,17.5,2607.0,2.0,775.0,405.5,3807.0,A5056
53.44817531,-2.98167603,0.3,38.5,25.0,4769.0,72.0,885.0,128.5,5879.5,A5057
53.44849998,-2.99674104,0.6,65.0,18.5,3397.0,20.5,483.0,32.5,3951.5,A5057
53.44876721,-2.98620696,0.4,43.5,26.0,5596.0,93.0,635.0,52.5,6402.5,A5057
53.44901404,-2.99976462,0.2,15.5,1.5,300.5,0.0,61.5,3.5,367.0,A5057
53.44964944,-2.99902665,0.3,39.5,17.0,3412.0,16.0,750.5,56.0,4251.5,A5057
53.4435319,-2.99963587,0.3,7.5,11.5,1261.5,16.0,829.0,614.0,2732.0,A5058
53.44446833,-2.99514103,0.7,44.0,40.0,3071.5,26.0,789.5,684.0,4612.5,A5058
53.44625081,-2.98614866,0.4,24.5,32.5,3868.0,125.0,895.0,699.5,5618.5,A5058
53.44694436,-2.9628415,0.8,56.0,85.5,14008.5,136.5,2142.0,953.0,17325.0,A5058
53.44709562,-2.98180169,0.2,31.0,22.5,3723.5,105.0,1156.0,712.5,5719.0,A5058
53.44744037,-2.97262479,0.4,74.5,43.5,10290.5,189.5,1936.0,903.0,13363.0,A5058
53.44750814,-2.97533663,0.2,74.5,43.5,10290.5,189.5,1936.0,903.0,13363.0,A5058
53.44766079,-2.97865271,0.2,39.5,27.0,7643.5,212.0,1345.5,854.5,10082.0,A5058
51.96460288,-0.20529851,0.4,7.5,96.5,12778.5,53.0,2125.5,402.5,15456.0,A505
51.96541786,-0.1939118,14.6,0.5,133.5,16370.0,57.5,2408.0,683.0,19652.5,A505
51.9729132,-0.21370188,1.4,21.0,215.0,28370.0,116.0,4722.0,894.0,34318.0,A505
51.97313768,-0.21961849,3.1,45.0,35.5,4281.5,20.0,616.5,96.5,5050.0,A505
51.98743018,-0.18108402,0.8,0.0,114.0,5596.0,16.0,2073.0,540.0,8339.0,A507
51.992664500000004,-0.18815464,0.4,33.0,108.0,8283.0,20.0,1783.0,602.0,10796.0,A507
52.00101573,-0.19504325,2.5,12.5,51.0,3906.5,9.0,840.5,284.0,5091.5,A507
52.011816100000004,-0.21044804,7.7,5.5,57.5,8756.0,17.0,1548.5,472.5,10852.0,A507
53.40302067,-3.05885181,0.5,41.5,61.0,4474.0,53.0,857.0,246.5,5692.0,A5088
53.41042996,-3.05452262,0.7,69.0,47.5,6238.5,86.5,908.5,161.5,7442.0,A5088
53.41414912,-3.05070282,0.6,19.5,37.0,4986.5,15.5,683.0,39.0,5760.5,A5088
53.41660733,-3.04715231,0.4,47.5,91.0,6112.5,44.5,762.0,90.5,7100.5,A5088
53.43051559,-2.96471267,1.4,77.5,12.5,3486.5,134.5,773.5,69.0,4475.0,A5089
53.43072056,-2.97489194,0.2,63.0,88.0,9853.0,100.0,1668.0,321.0,12030.0,A5089
53.43123804,-2.97205907,0.2,58.5,68.5,8910.5,176.0,1654.0,476.0,11285.5,A5089
53.44171074,-2.9807742000000004,0.2,39.0,20.0,3947.0,55.0,577.5,56.5,4656.0,A5090
53.443999,-2.9821367999999997,0.5,39.0,20.0,3947.0,55.0,577.5,56.5,4656.0,A5090
53.44770861,-2.98377328,0.2,34.0,28.5,4153.0,49.5,829.0,95.0,5155.0,A5090
53.452626699999996,-2.98363096,0.9,26.0,29.0,4504.0,20.5,692.5,103.0,5348.5,A5090
53.45830725,-2.98477137,0.5,55.5,41.5,7558.5,23.0,995.0,166.0,8784.5,A5090
53.45390481,-2.99536169,1.0,36.0,13.0,2321.0,23.5,342.0,45.5,2745.0,A5098
53.45540525,-2.9878668,0.5,43.0,19.5,4712.0,53.5,819.5,58.5,5663.5,A5098
53.45618625,-2.98035481,0.6,65.5,9.0,3726.5,72.5,533.0,60.0,4400.5,A5098
53.45625054,-2.97359424,0.2,55.5,27.5,4297.5,83.5,488.0,67.0,4963.5,A5098
53.45697274,-2.9687914,0.6,55.5,27.5,4297.5,83.5,488.0,67.0,4963.5,A5098
52.50781708,-1.86337776,3.2,139.0,81.0,9349.0,173.0,2375.5,921.5,12900.5,A5127
52.510057700000004,-1.85755084,0.4,140.0,19.0,4921.0,93.0,603.0,45.0,5681.0,A5127
52.51140197,-1.85408387,1.6,70.0,48.5,12302.0,232.0,1506.5,113.5,14202.5,A5127
53.40449078,-3.0242916,1.0,13.5,31.5,2798.5,36.5,720.5,419.5,4006.0,A5139
53.40497679,-3.04084971,1.3,25.5,29.5,3583.0,22.0,887.0,371.5,4892.0,A5139
53.41291971,-3.05759323,1.4,2.0,51.0,10697.5,49.5,1975.0,618.0,13390.5,A5139
51.51992144,-0.11227774,0.4,762.5,393.0,4105.5,496.0,799.5,149.0,5942.0,A5200
51.52539441,-0.11709697,0.9,781.0,334.0,4337.0,293.5,1085.5,154.5,6204.5,A5200
51.52839696,-0.11927979,0.1,1562.0,667.0,8674.0,586.0,2172.0,310.0,12409.0,A5200
51.52994546,-0.12051354,0.3,867.0,1919.0,16023.0,716.0,3624.0,919.0,23201.0,A5200
51.53177739,-0.12260078,0.3,358.5,299.0,3455.5,575.5,1052.0,233.0,5615.5,A5200
51.53997984,-0.12493103,1.5,388.0,388.5,4908.0,191.5,1468.0,279.0,7235.0,A5200
51.54622964,-0.12662113,0.4,650.0,468.0,6320.0,205.0,1305.0,488.0,8786.0,A5200
51.5468932,-0.12875728,0.4,652.0,481.0,6066.0,237.0,1209.0,312.0,8306.0,A5200
51.54901066,-0.13184354,0.5,522.0,406.0,8261.0,292.0,1555.0,314.0,10827.0,A5200
51.54988635,-0.1303653,0.2,1053.0,525.0,8962.0,275.0,1023.0,327.0,11112.0,A5200
51.55308445,-0.13355184,1.0,353.0,306.0,5379.0,185.5,916.0,117.0,6903.0,A5200
51.52202484,-0.10887534,0.4,3045.5,1060.0,4844.0,391.5,1487.5,207.0,7990.5,A5201
51.52218134,-0.10742737,0.1,3045.5,1060.0,4844.0,391.5,1487.5,207.0,7990.5,A5201
51.52258248,-0.10164472,0.6,2762.0,700.5,5506.5,537.0,1779.5,281.5,8805.5,A5201
51.52500341,-0.09289453,0.8,2258.0,990.5,6594.0,357.0,2285.5,253.0,10479.5,A5201
